Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154432,iPhone,1,700,01/14/19 20:39,"418 Madison St, New York City, NY 10001"
154433,Wired Headphones,1,11.99,01/09/19 13:34,"531 River St, Dallas, TX 75001"
154434,Apple Airpods Headphones,1,150,01/22/19 10:04,"223 7th St, Dallas, TX 75001"
154435,Google Phone,1,600,01/27/19 08:14,"490 13th St, Seattle, WA 98101"
154435,Bose SoundSport Headphones,1,99.99,01/27/19 08:14,"490 13th St, Seattle, WA 98101"
154436,Lightning Charging Cable,1,14.95,01/23/19 21:40,"890 Lake St, San Francisco, CA 94016"
154437,27in FHD Monitor,1,149.99,01/19/19 21:35,"386 2nd St, New York City, NY 10001"
154438,Apple Airpods Headphones,1,150,01/03/19 07:11,"712 Wilson St, New York City, NY 10001"
154438,Lightning Charging Cable,1,14.95,01/03/19 07:11,"712 Wilson St, New York City, NY 10001"
154439,AAA Batteries (4-pack),1,2.99,01/20/19 18:13,"274 Highland St, Los Angeles, CA 90001"
154440,Apple Airpods Headphones,1,150,01/14/19 17:25,"975 5th St, San Francisco, CA 94016"
154441,20in Monitor,1,109.99,01/28/19 17:14,"515 Walnut St, New York City, NY 10001"
154442,AAA Batteries (4-pack),2,2.99,01/22/19 08:30,"795 14th St, Austin, TX 73301"
154443,Bose SoundSport Headphones,1,99.99,01/15/19 12:26,"318 Hill St, Dallas, TX 75001"
154444,AA Batteries (4-pack),1,3.84,01/05/19 08:34,"728 Hill St, San Francisco, CA 94016"
154445,iPhone,1,700,01/31/19 18:54,"65 Hickory St, Dallas, TX 75001"
154446,USB-C Charging Cable,1,11.95,01/31/19 11:54,"516 Lakeview St, New York City, NY 10001"
154447,Macbook Pro Laptop,1,1700,01/10/19 11:11,"857 1st St, San Francisco, CA 94016"
154448,Wired Headphones,1,11.99,01/14/19 00:05,"862 Ridge St, Los Angeles, CA 90001"
154449,27in FHD Monitor,1,149.99,01/04/19 13:50,"491 Lincoln St, Seattle, WA 98101"
154450,AAA Batteries (4-pack),2,2.99,01/07/19 18:37,"127 7th St, New York City, NY 10001"
154451,Macbook Pro Laptop,1,1700,01/29/19 09:13,"854 Elm St, San Francisco, CA 94016"
154452,USB-C Charging Cable,1,11.95,01/03/19 19:20,"440 Ridge St, Austin, TX 73301"
154453,AAA Batteries (4-pack),1,2.99,01/15/19 20:09,"841 Willow St, Atlanta, GA 30301"
154454,Bose SoundSport Headphones,1,99.99,01/03/19 13:01,"308 Maple St, San Francisco, CA 94016"
154455,AAA Batteries (4-pack),2,2.99,01/18/19 17:46,"817 Hickory St, Dallas, TX 75001"
154456,iPhone,1,700,01/28/19 10:22,"230 West St, San Francisco, CA 94016"
154457,27in FHD Monitor,1,149.99,01/05/19 18:36,"226 7th St, Dallas, TX 75001"
154458,Lightning Charging Cable,1,14.95,01/03/19 14:32,"117 1st St, New York City, NY 10001"
154459,27in FHD Monitor,1,149.99,01/24/19 02:21,"846 Spruce St, Atlanta, GA 30301"
154460,Apple Airpods Headphones,1,150,01/13/19 21:29,"457 Cherry St, Los Angeles, CA 90001"
154461,Lightning Charging Cable,1,14.95,01/25/19 07:17,"687 6th St, New York City, NY 10001"
154462,Macbook Pro Laptop,1,1700,01/24/19 19:19,"775 5th St, Los Angeles, CA 90001"
154463,Lightning Charging Cable,1,14.95,01/05/19 08:05,"389 Elm St, New York City, NY 10001"
154464,Flatscreen TV,1,300,01/06/19 10:09,"839 14th St, San Francisco, CA 94016"
154465,Flatscreen TV,1,300,01/02/19 21:03,"312 Jefferson St, Portland, OR 97035"
154466,AA Batteries (4-pack),1,3.84,01/20/19 16:38,"256 North St, Atlanta, GA 30301"
154467,Wired Headphones,1,11.99,01/31/19 23:47,"812 Dogwood St, San Francisco, CA 94016"
154468,Wired Headphones,1,11.99,01/08/19 21:41,"683 North St, San Francisco, CA 94016"
154469,Lightning Charging Cable,1,14.95,01/07/19 13:43,"87 Park St, New York City, NY 10001"
154470,Lightning Charging Cable,1,14.95,01/31/19 19:44,"816 6th St, Atlanta, GA 30301"
154471,Lightning Charging Cable,1,14.95,01/03/19 11:13,"817 2nd St, San Francisco, CA 94016"
154472,AAA Batteries (4-pack),4,2.99,01/10/19 10:41,"925 Forest St, San Francisco, CA 94016"
154473,AA Batteries (4-pack),3,3.84,01/21/19 08:00,"494 7th St, Boston, MA 02215"
154474,Apple Airpods Headphones,1,150,01/19/19 11:20,"876 Lakeview St, Dallas, TX 75001"
154475,Apple Airpods Headphones,1,150,01/09/19 13:57,"30 11th St, Seattle, WA 98101"
154476,34in Ultrawide Monitor,1,379.99,01/16/19 15:56,"112 8th St, Boston, MA 02215"
154477,AA Batteries (4-pack),1,3.84,01/13/19 12:20,"989 Dogwood St, San Francisco, CA 94016"
154478,Bose SoundSport Headphones,1,99.99,01/14/19 16:51,"788 Lake St, Seattle, WA 98101"
154479,Wired Headphones,1,11.99,01/24/19 11:20,"109 Lincoln St, New York City, NY 10001"
154480,Macbook Pro Laptop,1,1700,01/18/19 10:23,"399 Johnson St, Boston, MA 02215"
154481,34in Ultrawide Monitor,1,379.99,01/08/19 11:42,"711 Madison St, Austin, TX 73301"
154482,USB-C Charging Cable,1,11.95,01/18/19 00:10,"812 River St, Dallas, TX 75001"
154483,Bose SoundSport Headphones,1,99.99,01/17/19 19:07,"68 Madison St, Dallas, TX 75001"
154483,iPhone,1,700,01/17/19 19:07,"68 Madison St, Dallas, TX 75001"
154484,Wired Headphones,1,11.99,01/04/19 18:21,"559 Lake St, New York City, NY 10001"
154485,iPhone,1,700,01/06/19 19:14,"564 Ridge St, New York City, NY 10001"
154486,USB-C Charging Cable,2,11.95,01/08/19 01:18,"86 Lake St, Atlanta, GA 30301"
154487,AAA Batteries (4-pack),1,2.99,01/19/19 18:30,"396 8th St, Los Angeles, CA 90001"
154488,USB-C Charging Cable,1,11.95,01/07/19 00:21,"901 Hill St, San Francisco, CA 94016"
154489,Lightning Charging Cable,1,14.95,01/24/19 14:51,"901 10th St, Los Angeles, CA 90001"
154490,Apple Airpods Headphones,1,150,01/25/19 18:28,"752 Forest St, Los Angeles, CA 90001"
154491,Bose SoundSport Headphones,1,99.99,01/05/19 12:27,"954 Church St, Boston, MA 02215"
154492,iPhone,1,700,01/31/19 16:14,"736 Hickory St, Dallas, TX 75001"
154492,Wired Headphones,1,11.99,01/31/19 16:14,"736 Hickory St, Dallas, TX 75001"
154493,USB-C Charging Cable,1,11.95,01/17/19 21:34,"562 Jefferson St, San Francisco, CA 94016"
154494,27in FHD Monitor,1,149.99,01/29/19 17:36,"568 Church St, Portland, OR 97035"
154495,Vareebadd Phone,1,400,01/27/19 00:20,"35 Elm St, San Francisco, CA 94016"
154496,Wired Headphones,1,11.99,01/01/19 09:42,"465 13th St, Atlanta, GA 30301"
154497,Apple Airpods Headphones,1,150,01/28/19 12:16,"943 Ridge St, Dallas, TX 75001"
154498,Wired Headphones,1,11.99,01/08/19 07:11,"70 Lincoln St, San Francisco, CA 94016"
154499,Apple Airpods Headphones,1,150,01/07/19 12:52,"707 Center St, New York City, NY 10001"
154500,27in 4K Gaming Monitor,1,389.99,01/07/19 16:19,"365 Chestnut St, Los Angeles, CA 90001"
154501,Lightning Charging Cable,2,14.95,01/21/19 09:14,"894 Main St, San Francisco, CA 94016"
154502,AA Batteries (4-pack),1,3.84,01/13/19 20:11,"999 Highland St, New York City, NY 10001"
154503,AA Batteries (4-pack),1,3.84,01/18/19 23:20,"199 Willow St, Dallas, TX 75001"
154504,AAA Batteries (4-pack),1,2.99,01/10/19 00:11,"286 Cedar St, San Francisco, CA 94016"
154505,USB-C Charging Cable,1,11.95,01/01/19 16:30,"378 8th St, Seattle, WA 98101"
154506,Lightning Charging Cable,1,14.95,01/14/19 17:07,"586 Highland St, Seattle, WA 98101"
154507,AAA Batteries (4-pack),1,2.99,01/14/19 14:32,"436 Pine St, Los Angeles, CA 90001"
154508,Lightning Charging Cable,2,14.95,01/01/19 18:36,"634 Sunset St, Boston, MA 02215"
154509,AA Batteries (4-pack),1,3.84,01/30/19 11:58,"980 11th St, San Francisco, CA 94016"
154510,AA Batteries (4-pack),2,3.84,01/25/19 20:17,"816 Elm St, New York City, NY 10001"
154511,Wired Headphones,1,11.99,01/13/19 14:38,"63 5th St, Boston, MA 02215"
154512,AA Batteries (4-pack),1,3.84,01/30/19 20:44,"272 Lake St, New York City, NY 10001"
154513,AAA Batteries (4-pack),1,2.99,01/07/19 17:36,"534 Lakeview St, San Francisco, CA 94016"
154514,USB-C Charging Cable,1,11.95,01/13/19 12:13,"231 North St, San Francisco, CA 94016"
154515,ThinkPad Laptop,1,999.99,01/09/19 08:28,"212 4th St, Los Angeles, CA 90001"
154516,Apple Airpods Headphones,1,150,01/15/19 17:53,"131 Johnson St, Portland, OR 97035"
154517,AAA Batteries (4-pack),1,2.99,01/28/19 11:53,"379 Jackson St, Dallas, TX 75001"
154517,Flatscreen TV,1,300,01/28/19 11:53,"379 Jackson St, Dallas, TX 75001"
154518,27in FHD Monitor,1,149.99,01/22/19 11:07,"278 Hickory St, San Francisco, CA 94016"
154519,Wired Headphones,1,11.99,01/14/19 19:21,"10 11th St, San Francisco, CA 94016"
154520,Bose SoundSport Headphones,1,99.99,01/21/19 13:39,"355 Hill St, Atlanta, GA 30301"
154521,Wired Headphones,1,11.99,01/12/19 18:00,"875 Center St, Austin, TX 73301"
154522,Bose SoundSport Headphones,1,99.99,01/19/19 14:09,"111 Wilson St, Seattle, WA 98101"
154523,27in 4K Gaming Monitor,1,389.99,01/19/19 05:03,"470 Lincoln St, Dallas, TX 75001"
154524,USB-C Charging Cable,1,11.95,01/08/19 17:56,"237 Willow St, Portland, OR 97035"
154525,Apple Airpods Headphones,1,150,01/28/19 18:50,"479 4th St, San Francisco, CA 94016"
154525,Apple Airpods Headphones,1,150,01/28/19 18:50,"479 4th St, San Francisco, CA 94016"
154526,Lightning Charging Cable,1,14.95,01/11/19 08:07,"22 Elm St, Portland, ME 04101"
154527,USB-C Charging Cable,1,11.95,01/27/19 20:51,"846 12th St, Los Angeles, CA 90001"
154528,USB-C Charging Cable,1,11.95,01/07/19 22:27,"512 Dogwood St, San Francisco, CA 94016"
154529,AAA Batteries (4-pack),1,2.99,01/05/19 14:31,"138 Elm St, Los Angeles, CA 90001"
154530,Lightning Charging Cable,1,14.95,01/07/19 18:27,"683 13th St, Dallas, TX 75001"
154531,Bose SoundSport Headphones,1,99.99,01/03/19 14:19,"941 Cherry St, Los Angeles, CA 90001"
154532,Wired Headphones,1,11.99,01/03/19 13:17,"148 Sunset St, Boston, MA 02215"
154533,27in 4K Gaming Monitor,1,389.99,01/31/19 13:54,"74 7th St, New York City, NY 10001"
154534,27in FHD Monitor,1,149.99,01/08/19 16:20,"9 Meadow St, Dallas, TX 75001"
154535,Lightning Charging Cable,1,14.95,01/21/19 21:46,"813 11th St, Portland, OR 97035"
154536,USB-C Charging Cable,1,11.95,01/24/19 12:48,"556 Pine St, Atlanta, GA 30301"
154537,20in Monitor,1,109.99,01/15/19 13:51,"262 Hill St, Dallas, TX 75001"
154538,iPhone,1,700,01/11/19 21:08,"680 Jefferson St, Dallas, TX 75001"
154539,Bose SoundSport Headphones,1,99.99,01/02/19 08:25,"110 Lakeview St, San Francisco, CA 94016"
154540,27in FHD Monitor,1,149.99,01/19/19 17:36,"248 Ridge St, Los Angeles, CA 90001"
154541,AA Batteries (4-pack),2,3.84,01/12/19 12:28,"18 6th St, New York City, NY 10001"
154542,Bose SoundSport Headphones,1,99.99,01/11/19 12:04,"930 Lakeview St, Portland, OR 97035"
154543,Lightning Charging Cable,1,14.95,01/02/19 12:04,"259 Ridge St, San Francisco, CA 94016"
154544,20in Monitor,1,109.99,01/16/19 17:06,"790 River St, San Francisco, CA 94016"
154545,27in 4K Gaming Monitor,1,389.99,01/25/19 19:45,"207 1st St, Seattle, WA 98101"
154546,Apple Airpods Headphones,1,150,01/06/19 08:36,"42 1st St, Los Angeles, CA 90001"
154547,Apple Airpods Headphones,1,150,01/04/19 12:03,"867 Ridge St, Dallas, TX 75001"
154548,27in 4K Gaming Monitor,1,389.99,01/29/19 16:38,"378 West St, Boston, MA 02215"
154549,27in FHD Monitor,1,149.99,01/15/19 19:20,"491 10th St, Austin, TX 73301"
154550,Apple Airpods Headphones,1,150,01/20/19 14:14,"333 Maple St, New York City, NY 10001"
154551,Apple Airpods Headphones,1,150,01/20/19 20:36,"25 South St, Dallas, TX 75001"
154551,Bose SoundSport Headphones,1,99.99,01/20/19 20:36,"25 South St, Dallas, TX 75001"
154552,Wired Headphones,1,11.99,01/04/19 08:14,"531 Lakeview St, New York City, NY 10001"
154553,ThinkPad Laptop,1,999.99,01/14/19 10:51,"227 Cherry St, Seattle, WA 98101"
154554,Wired Headphones,1,11.99,01/04/19 14:35,"782 Jackson St, Dallas, TX 75001"
154555,AAA Batteries (4-pack),1,2.99,01/25/19 10:10,"732 Park St, Dallas, TX 75001"
154555,iPhone,1,700,01/25/19 10:10,"732 Park St, Dallas, TX 75001"
154556,Lightning Charging Cable,1,14.95,01/13/19 11:14,"876 Maple St, San Francisco, CA 94016"
154557,Lightning Charging Cable,1,14.95,01/17/19 19:37,"933 Adams St, Portland, OR 97035"
154558,iPhone,1,700,01/25/19 19:41,"231 Cedar St, Atlanta, GA 30301"
154559,AA Batteries (4-pack),1,3.84,01/01/19 21:50,"555 Johnson St, San Francisco, CA 94016"
154560,Flatscreen TV,1,300,01/14/19 22:06,"445 River St, Los Angeles, CA 90001"
154561,AAA Batteries (4-pack),1,2.99,01/28/19 19:50,"989 2nd St, Austin, TX 73301"
154562,USB-C Charging Cable,1,11.95,01/26/19 15:59,"395 12th St, New York City, NY 10001"
154563,27in 4K Gaming Monitor,1,389.99,01/08/19 12:36,"833 Maple St, Austin, TX 73301"
154564,USB-C Charging Cable,1,11.95,01/23/19 16:45,"966 Sunset St, San Francisco, CA 94016"
154565,Flatscreen TV,1,300,01/04/19 18:51,"88 South St, San Francisco, CA 94016"
154566,Apple Airpods Headphones,1,150,01/24/19 16:26,"300 Sunset St, Los Angeles, CA 90001"
154567,ThinkPad Laptop,1,999.99,01/19/19 15:26,"151 Cherry St, New York City, NY 10001"
154568,27in 4K Gaming Monitor,1,389.99,01/20/19 15:21,"129 7th St, San Francisco, CA 94016"
154569,Bose SoundSport Headphones,1,99.99,01/29/19 22:34,"515 Washington St, Los Angeles, CA 90001"
154570,Wired Headphones,1,11.99,01/14/19 09:18,"957 Hill St, San Francisco, CA 94016"
154571,27in 4K Gaming Monitor,1,389.99,01/09/19 13:33,"511 Wilson St, Boston, MA 02215"
154572,27in 4K Gaming Monitor,1,389.99,01/23/19 22:00,"729 8th St, Atlanta, GA 30301"
154573,Lightning Charging Cable,1,14.95,01/25/19 11:56,"584 Spruce St, Boston, MA 02215"
154574,Lightning Charging Cable,1,14.95,01/02/19 15:16,"65 Forest St, Portland, OR 97035"
154575,Google Phone,1,600,01/10/19 08:46,"632 14th St, San Francisco, CA 94016"
154575,USB-C Charging Cable,2,11.95,01/10/19 08:46,"632 14th St, San Francisco, CA 94016"
154576,ThinkPad Laptop,1,999.99,01/20/19 08:23,"125 Pine St, Boston, MA 02215"
154577,Google Phone,1,600,01/23/19 20:32,"803 Hill St, San Francisco, CA 94016"
154577,USB-C Charging Cable,1,11.95,01/23/19 20:32,"803 Hill St, San Francisco, CA 94016"
154578,USB-C Charging Cable,1,11.95,01/04/19 19:33,"912 Wilson St, Los Angeles, CA 90001"
154579,Apple Airpods Headphones,1,150,01/17/19 17:32,"877 Johnson St, Boston, MA 02215"
154580,Wired Headphones,1,11.99,01/21/19 15:22,"616 8th St, San Francisco, CA 94016"
154581,Wired Headphones,1,11.99,01/23/19 00:37,"766 Walnut St, New York City, NY 10001"
154582,27in 4K Gaming Monitor,1,389.99,01/19/19 09:27,"332 Cedar St, Atlanta, GA 30301"
154583,Lightning Charging Cable,1,14.95,01/06/19 21:52,"857 4th St, Dallas, TX 75001"
154584,USB-C Charging Cable,1,11.95,01/19/19 16:25,"404 Chestnut St, New York City, NY 10001"
154585,Macbook Pro Laptop,1,1700,01/01/19 21:18,"416 4th St, Boston, MA 02215"
154586,AA Batteries (4-pack),1,3.84,01/05/19 08:37,"864 Meadow St, San Francisco, CA 94016"
154587,Wired Headphones,1,11.99,01/22/19 14:45,"601 Meadow St, Portland, OR 97035"
154588,34in Ultrawide Monitor,1,379.99,01/09/19 18:45,"387 Lake St, Dallas, TX 75001"
154589,Bose SoundSport Headphones,1,99.99,01/27/19 17:06,"469 Adams St, Atlanta, GA 30301"
154590,Lightning Charging Cable,1,14.95,01/18/19 23:44,"696 4th St, Dallas, TX 75001"
154591,Wired Headphones,1,11.99,01/12/19 22:11,"495 South St, Boston, MA 02215"
154592,27in FHD Monitor,1,149.99,01/05/19 04:28,"384 Church St, Los Angeles, CA 90001"
154593,Lightning Charging Cable,1,14.95,01/05/19 13:51,"437 Washington St, Seattle, WA 98101"
154594,USB-C Charging Cable,1,11.95,01/30/19 20:32,"437 Madison St, San Francisco, CA 94016"
154595,Lightning Charging Cable,1,14.95,01/09/19 08:38,"464 Jackson St, San Francisco, CA 94016"
154596,AA Batteries (4-pack),1,3.84,01/13/19 15:59,"844 14th St, New York City, NY 10001"
154597,iPhone,1,700,01/18/19 21:42,"31 Adams St, Atlanta, GA 30301"
154598,Wired Headphones,1,11.99,01/17/19 21:05,"748 8th St, Portland, OR 97035"
154599,Wired Headphones,1,11.99,01/20/19 18:50,"610 Meadow St, New York City, NY 10001"
154600,Lightning Charging Cable,1,14.95,01/11/19 09:05,"267 Hickory St, San Francisco, CA 94016"
154601,27in FHD Monitor,1,149.99,01/16/19 13:22,"712 Chestnut St, Boston, MA 02215"
154602,Apple Airpods Headphones,1,150,01/12/19 20:40,"748 Chestnut St, New York City, NY 10001"
154603,27in FHD Monitor,1,149.99,01/05/19 23:22,"567 Cherry St, Portland, OR 97035"
154604,27in 4K Gaming Monitor,1,389.99,01/25/19 12:49,"81 Adams St, Seattle, WA 98101"
154605,Apple Airpods Headphones,1,150,01/07/19 15:30,"823 Maple St, Los Angeles, CA 90001"
154606,Macbook Pro Laptop,1,1700,01/11/19 03:18,"722 South St, Portland, OR 97035"
154607,20in Monitor,1,109.99,01/16/19 10:28,"119 4th St, Los Angeles, CA 90001"
154608,Wired Headphones,1,11.99,01/26/19 19:56,"453 Sunset St, Austin, TX 73301"
154609,Lightning Charging Cable,1,14.95,01/09/19 16:19,"381 Meadow St, San Francisco, CA 94016"
154610,AA Batteries (4-pack),2,3.84,01/01/19 22:38,"923 1st St, San Francisco, CA 94016"
154611,AAA Batteries (4-pack),1,2.99,01/04/19 09:06,"818 Willow St, Seattle, WA 98101"
154612,USB-C Charging Cable,1,11.95,01/14/19 10:08,"874 Walnut St, Atlanta, GA 30301"
154613,Bose SoundSport Headphones,1,99.99,01/03/19 17:13,"190 1st St, Portland, ME 04101"
154614,Bose SoundSport Headphones,1,99.99,01/01/19 06:04,"225 Madison St, Dallas, TX 75001"
154615,AAA Batteries (4-pack),1,2.99,01/01/19 13:42,"841 Forest St, San Francisco, CA 94016"
154616,Wired Headphones,1,11.99,01/16/19 18:51,"205 7th St, Los Angeles, CA 90001"
154617,AAA Batteries (4-pack),2,2.99,01/24/19 19:31,"94 West St, Seattle, WA 98101"
154618,AAA Batteries (4-pack),1,2.99,01/17/19 11:43,"747 10th St, New York City, NY 10001"
154619,AAA Batteries (4-pack),1,2.99,01/27/19 09:46,"779 Lakeview St, Los Angeles, CA 90001"
154620,iPhone,1,700,01/02/19 23:25,"907 Sunset St, Los Angeles, CA 90001"
154621,USB-C Charging Cable,1,11.95,01/24/19 09:36,"54 13th St, Atlanta, GA 30301"
154622,USB-C Charging Cable,1,11.95,01/08/19 08:59,"189 11th St, Portland, OR 97035"
154623,AA Batteries (4-pack),2,3.84,01/25/19 10:53,"517 Jackson St, San Francisco, CA 94016"
154624,AAA Batteries (4-pack),2,2.99,01/02/19 20:59,"141 South St, San Francisco, CA 94016"
154625,Google Phone,1,600,01/21/19 17:11,"832 Dogwood St, Austin, TX 73301"
154626,ThinkPad Laptop,1,999.99,01/06/19 21:17,"729 Lakeview St, New York City, NY 10001"
154627,Lightning Charging Cable,1,14.95,01/18/19 19:28,"213 2nd St, San Francisco, CA 94016"
154628,Wired Headphones,1,11.99,01/17/19 13:40,"740 Lakeview St, Boston, MA 02215"
154629,Wired Headphones,1,11.99,01/02/19 01:59,"74 Hill St, New York City, NY 10001"
154630,Wired Headphones,1,11.99,01/14/19 12:45,"551 Pine St, Boston, MA 02215"
154631,Bose SoundSport Headphones,1,99.99,01/28/19 14:36,"109 Chestnut St, New York City, NY 10001"
154632,USB-C Charging Cable,1,11.95,01/07/19 19:44,"445 Hill St, San Francisco, CA 94016"
154633,AAA Batteries (4-pack),2,2.99,01/20/19 16:12,"604 Spruce St, Austin, TX 73301"
154634,Bose SoundSport Headphones,1,99.99,01/29/19 08:12,"913 South St, Los Angeles, CA 90001"
154635,Macbook Pro Laptop,1,1700,01/22/19 21:10,"572 2nd St, New York City, NY 10001"
154636,ThinkPad Laptop,1,999.99,01/31/19 15:34,"488 5th St, San Francisco, CA 94016"
154637,Bose SoundSport Headphones,1,99.99,01/10/19 10:26,"228 Pine St, Dallas, TX 75001"
154638,Wired Headphones,1,11.99,01/29/19 15:22,"554 5th St, New York City, NY 10001"
154639,AAA Batteries (4-pack),1,2.99,01/22/19 01:15,"29 Wilson St, Seattle, WA 98101"
154640,Lightning Charging Cable,1,14.95,01/12/19 21:00,"130 14th St, Seattle, WA 98101"
154641,AAA Batteries (4-pack),1,2.99,01/04/19 21:01,"561 Ridge St, San Francisco, CA 94016"
154641,Bose SoundSport Headphones,1,99.99,01/04/19 21:01,"561 Ridge St, San Francisco, CA 94016"
154642,Lightning Charging Cable,1,14.95,01/08/19 13:01,"116 8th St, Atlanta, GA 30301"
154643,Wired Headphones,2,11.99,01/10/19 17:33,"280 Main St, Portland, OR 97035"
154644,USB-C Charging Cable,1,11.95,01/22/19 22:37,"818 14th St, San Francisco, CA 94016"
154645,34in Ultrawide Monitor,1,379.99,01/15/19 16:16,"405 Jefferson St, New York City, NY 10001"
154646,Apple Airpods Headphones,1,150,01/24/19 18:04,"846 10th St, Atlanta, GA 30301"
154647,USB-C Charging Cable,1,11.95,01/15/19 18:52,"800 West St, Dallas, TX 75001"
154648,LG Washing Machine,1,600.0,01/27/19 16:55,"823 Pine St, Dallas, TX 75001"
154649,Bose SoundSport Headphones,1,99.99,01/06/19 19:05,"264 Ridge St, Dallas, TX 75001"
154650,Google Phone,1,600,01/09/19 13:29,"715 2nd St, San Francisco, CA 94016"
154651,Wired Headphones,1,11.99,01/07/19 21:38,"102 South St, Dallas, TX 75001"
154652,AAA Batteries (4-pack),1,2.99,01/13/19 13:18,"913 Meadow St, San Francisco, CA 94016"
154653,34in Ultrawide Monitor,1,379.99,01/22/19 20:12,"769 5th St, New York City, NY 10001"
154654,LG Washing Machine,1,600.0,01/16/19 15:52,"723 10th St, Austin, TX 73301"
154655,Bose SoundSport Headphones,1,99.99,01/10/19 08:08,"296 10th St, New York City, NY 10001"
154656,iPhone,1,700,01/20/19 19:16,"812 8th St, Los Angeles, CA 90001"
154657,iPhone,1,700,01/09/19 09:58,"472 West St, Portland, ME 04101"
154657,Lightning Charging Cable,1,14.95,01/09/19 09:58,"472 West St, Portland, ME 04101"
154658,Wired Headphones,1,11.99,01/31/19 10:21,"781 11th St, San Francisco, CA 94016"
154659,27in FHD Monitor,1,149.99,01/11/19 06:31,"853 Lincoln St, New York City, NY 10001"
154660,Lightning Charging Cable,1,14.95,01/27/19 18:51,"960 Main St, Los Angeles, CA 90001"
154661,USB-C Charging Cable,1,11.95,01/26/19 20:51,"283 2nd St, New York City, NY 10001"
154662,iPhone,1,700,01/07/19 13:17,"970 Ridge St, Portland, OR 97035"
154663,iPhone,1,700,01/13/19 23:08,"605 Sunset St, New York City, NY 10001"
154664,AAA Batteries (4-pack),1,2.99,01/16/19 09:00,"491 South St, San Francisco, CA 94016"
154665,Flatscreen TV,1,300,01/21/19 18:04,"213 Wilson St, San Francisco, CA 94016"
154666,Lightning Charging Cable,1,14.95,01/10/19 10:11,"643 Jackson St, San Francisco, CA 94016"
154667,Lightning Charging Cable,1,14.95,01/31/19 22:03,"123 Forest St, New York City, NY 10001"
154668,AAA Batteries (4-pack),1,2.99,01/07/19 12:26,"429 7th St, San Francisco, CA 94016"
154669,27in FHD Monitor,1,149.99,01/17/19 14:07,"639 Maple St, San Francisco, CA 94016"
154670,AA Batteries (4-pack),1,3.84,01/22/19 19:12,"968 River St, Seattle, WA 98101"
154671,AAA Batteries (4-pack),3,2.99,01/27/19 15:34,"927 Willow St, Los Angeles, CA 90001"
154672,AA Batteries (4-pack),1,3.84,01/14/19 06:34,"715 5th St, Portland, OR 97035"
154673,AAA Batteries (4-pack),1,2.99,01/30/19 00:16,"760 Willow St, San Francisco, CA 94016"
154674,Google Phone,1,600,01/02/19 14:37,"300 Center St, San Francisco, CA 94016"
154674,Wired Headphones,1,11.99,01/02/19 14:37,"300 Center St, San Francisco, CA 94016"
154675,iPhone,1,700,01/05/19 12:22,"748 9th St, Los Angeles, CA 90001"
154676,Bose SoundSport Headphones,1,99.99,01/11/19 13:25,"5 Meadow St, San Francisco, CA 94016"
154677,AAA Batteries (4-pack),1,2.99,01/23/19 17:52,"711 West St, Los Angeles, CA 90001"
154678,Lightning Charging Cable,1,14.95,01/10/19 16:28,"984 Church St, Los Angeles, CA 90001"
154679,Wired Headphones,1,11.99,01/09/19 19:02,"617 Chestnut St, Dallas, TX 75001"
,,,,,
154680,iPhone,1,700,01/24/19 09:02,"961 Park St, San Francisco, CA 94016"
154681,AA Batteries (4-pack),1,3.84,01/24/19 07:14,"371 4th St, Los Angeles, CA 90001"
154682,AA Batteries (4-pack),1,3.84,01/10/19 20:20,"735 Lincoln St, Los Angeles, CA 90001"
154683,Lightning Charging Cable,1,14.95,01/12/19 14:00,"715 West St, Portland, ME 04101"
154684,Macbook Pro Laptop,1,1700,01/19/19 13:45,"805 Spruce St, Atlanta, GA 30301"
154685,27in FHD Monitor,1,149.99,01/26/19 11:55,"959 6th St, Atlanta, GA 30301"
154686,iPhone,1,700,01/31/19 16:16,"318 Ridge St, Dallas, TX 75001"
154687,Apple Airpods Headphones,1,150,01/26/19 08:35,"570 Hill St, New York City, NY 10001"
154688,Apple Airpods Headphones,1,150,01/23/19 05:16,"478 10th St, Los Angeles, CA 90001"
154689,Vareebadd Phone,1,400,01/15/19 11:23,"698 9th St, Atlanta, GA 30301"
154690,Lightning Charging Cable,1,14.95,01/25/19 09:48,"48 12th St, San Francisco, CA 94016"
154691,USB-C Charging Cable,1,11.95,01/07/19 20:17,"27 Cherry St, Dallas, TX 75001"
154692,Bose SoundSport Headphones,1,99.99,01/04/19 15:32,"532 Madison St, Boston, MA 02215"
154693,Lightning Charging Cable,1,14.95,01/19/19 23:31,"151 Lincoln St, Dallas, TX 75001"
154694,Lightning Charging Cable,1,14.95,01/04/19 09:05,"303 4th St, Los Angeles, CA 90001"
154695,Apple Airpods Headphones,1,150,01/17/19 17:51,"578 10th St, San Francisco, CA 94016"
154696,Vareebadd Phone,1,400,01/28/19 10:12,"101 Elm St, Seattle, WA 98101"
154697,USB-C Charging Cable,1,11.95,01/23/19 20:38,"369 Lincoln St, San Francisco, CA 94016"
154698,Wired Headphones,1,11.99,01/05/19 12:51,"148 11th St, Dallas, TX 75001"
154699,Apple Airpods Headphones,1,150,01/28/19 21:51,"723 Hill St, San Francisco, CA 94016"
154700,AAA Batteries (4-pack),1,2.99,01/01/19 10:29,"863 Jackson St, Los Angeles, CA 90001"
